KAYNAK,Rank,Ürün Adı,Fiyat,Link,Marka
carrefoursa.csv,305,"Nescafe 3'ü 1 Arada Sütlü & Köpüklü 10 X 17,4 G","74,90 TL",https://www.carrefoursa.com/nescafe-3-u-1-arada-sutlu-kopuklu-10-x-17-4-g-p-30115350,-
carrefoursa.csv,306,Carrefour Toz Şeker 5 Kg,"199,50 TL",https://www.carrefoursa.com/carrefour-toz-seker-5-kg-p-30113512,-
carrefoursa.csv,307,Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy,"109,90 TL",https://www.carrefoursa.com/carrefour-gezen-tavuk-yumurtasi-10-adet-m-boy-p-30248468,-
carrefoursa.csv,308,Domestos Çamaşır Suyu Çam Ferahlığı 3240 ml,"159,90 TL",https://www.carrefoursa.com/domestos-camasir-suyu-cam-ferahligi-3240-ml-p-30148011,-
carrefoursa.csv,309,Ceviz kg,"199,90 TL",https://www.carrefoursa.com/ceviz-kg-p-30026755,-
carrefoursa.csv,310,"Coca-Cola 1,5 L Pet","73,50 TL",https://www.carrefoursa.com/coca-cola-1-5-l-pet-p-30092312,-
carrefoursa.csv,311,İçim Yarım Yağlı Süt 1 Litre,"52,50 TL",https://www.carrefoursa.com/icim-yarim-yagli-sut-1-litre-p-30041046,-
carrefoursa.csv,312,Carrefour İyotlu Sofra Tuzu 750 G,"7,90 TL",https://www.carrefoursa.com/carrefour-iyotlu-sofra-tuzu-750-g-p-30284498,-
carrefoursa.csv,313,Marul Adet,"49,95 TL",https://www.carrefoursa.com/marul-adet-p-30012445,-
carrefoursa.csv,314,Dana Sote Kg,"859,90 TL",https://www.carrefoursa.com/dana-sote-kg-p-30054454,-
carrefoursa.csv,315,Filiz Fırın Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-firin-makarna-500-g-p-30082106,-
carrefoursa.csv,316,Carrefour Tam Yağlı Ayran 1500 Ml,"47,90 TL",https://www.carrefoursa.com/carrefour-tam-yagli-ayran-1500-ml-p-30369754,-
carrefoursa.csv,317,"Carrefour Tam Yağlı Yoğurt 1,5 Kg","76,90 TL",https://www.carrefoursa.com/carrefour-tam-yagli-yogurt-1-5-kg-p-30356414,-
carrefoursa.csv,318,Bal Kabağı Soyulmuş (1200-1700 gr),"89,90 TL",https://www.carrefoursa.com/bal-kabagi-soyulmus-1200-1700-gr--p-30021809,-
carrefoursa.csv,319,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371,-
carrefoursa.csv,320,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624,-
carrefoursa.csv,321,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531,-
carrefoursa.csv,322,Hayat Su 5 Lt,"50,50 TL",https://www.carrefoursa.com/hayat-su-5-lt-p-30091535,-
carrefoursa.csv,323,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532,-
carrefoursa.csv,324,Hayat Su 1 Litre,"22,90 TL",https://www.carrefoursa.com/hayat-su-1-litre-p-30064853,-
carrefoursa.csv,325,"Hayat Su 1,5 Lt","26,50 TL",https://www.carrefoursa.com/hayat-su-1-5-lt-p-30025705,-
carrefoursa.csv,326,Patates Kızartmalık File,"39,90 TL",https://www.carrefoursa.com/patates-kizartmalik-file-p-30281241,-
carrefoursa.csv,327,Hero Baby Karışık Meyveli,"49,95 TL",https://www.carrefoursa.com/hero-baby-karisik-meyveli-p-30088171,-
carrefoursa.csv,328,Ananas Adet,"119,95 TL",https://www.carrefoursa.com/ananas-adet-p-30009119,-
carrefoursa.csv,329,Hayat Su 0.5 Lt,"14,90 TL",https://www.carrefoursa.com/hayat-su-0-5-lt-p-30088496,-
carrefoursa.csv,330,Selpak Havlu Dev Rulo Tekli,"42,90 TL",https://www.carrefoursa.com/selpak-havlu-dev-rulo-tekli-p-30383165,-
carrefoursa.csv,331,Kırmızı Turp kg,"44,95 TL",https://www.carrefoursa.com/kirmizi-turp-kg-p-30088596,-
carrefoursa.csv,332,Dana But Biftek Kg,"859,90 TL",https://www.carrefoursa.com/dana-but-biftek-kg-p-30054514,-
carrefoursa.csv,333,Teremyağ Paket Margarin 250 G,"44,90 TL",https://www.carrefoursa.com/teremyag-paket-margarin-250-g-p-30096718,-
carrefoursa.csv,334,İhe Tam Buğday Ekmek,"50,00 TL",https://www.carrefoursa.com/ihe-tam-bugday-ekmek-p-30053367,-
carrefoursa.csv,335,Banvit Kalçalı But Kg,"98,90 TL",https://www.carrefoursa.com/banvit-kalcali-but-kg-p-30082753,-
carrefoursa.csv,336,Ünal Klasik Beyaz Peynir Kg,"475,90 TL",https://www.carrefoursa.com/unal-klasik-beyaz-peynir-kg-p-30089111,-
carrefoursa.csv,337,Nutella Kakaolu Fındık Kreması 750 g,"272,50 TL",https://www.carrefoursa.com/nutella-kakaolu-findik-kremasi-750-g-p-30047778,-
carrefoursa.csv,338,"Carrefour Discount Su 0,33 Lt","4,25 TL",https://www.carrefoursa.com/carrefour-discount-su-0-33-lt-p-30267237,-
carrefoursa.csv,339,Dr. Oetker Hamur Kabartma Tozu 15'li,"33,25 TL",https://www.carrefoursa.com/dr-oetker-hamur-kabartma-tozu-15-li-p-30090781,-
carrefoursa.csv,340,Carrefour Kulak Temizleme Pamuğu 100'lü,"15,75 TL",https://www.carrefoursa.com/carrefour-kulak-temizleme-pamugu-100-lu-p-30222547,-
carrefoursa.csv,341,İçim Sade Uht Süt 1000 Ml,"62,90 TL",https://www.carrefoursa.com/icim-sade-uht-sut-1000-ml-p-30096708,-
carrefoursa.csv,342,Mantar 300 g,"64,90 TL",https://www.carrefoursa.com/mantar-300-g-p-30033731,-
carrefoursa.csv,343,Carrefour Çift Kat Kağıt Havlu 12'li,"134,90 TL",https://www.carrefoursa.com/carrefour-cift-kat-kagit-havlu-12-li-p-30389579,-
carrefoursa.csv,344,Lezita Taze Poşetli Bütün Piliç Kg,"86,90 TL",https://www.carrefoursa.com/lezita-taze-posetli-butun-pilic-kg-p-30064212,-
carrefoursa.csv,345,Eker Bidon Yoğurt 2000 Gr,"119,95 TL",https://www.carrefoursa.com/eker-bidon-yogurt-2000-gr-p-30069824,-
carrefoursa.csv,346,Carrefour Ton Balığı Konservesi 2x160 G,"118,50 TL",https://www.carrefoursa.com/carrefour-ton-baligi-konservesi-2x160-g-p-30129299,-
carrefoursa.csv,347,Carrefour Toz Şeker 3 Kg,"131,50 TL",https://www.carrefoursa.com/carrefour-toz-seker-3-kg-p-30113515,-
carrefoursa.csv,348,Coca-Cola Zero Sugar 1 L Pet,"54,00 TL",https://www.carrefoursa.com/coca-cola-zero-sugar-1-l-pet-p-30013800,-
carrefoursa.csv,349,Eker Ayran 1 Litre,"45,95 TL",https://www.carrefoursa.com/eker-ayran-1-litre-p-30092601,-
carrefoursa.csv,350,Elma Starking Gurme,"119,90 TL",https://www.carrefoursa.com/elma-starking-gurme-p-30113647,-
carrefoursa.csv,351,Ayva Kg,"129,95 TL",https://www.carrefoursa.com/ayva-kg-p-30037594,-
carrefoursa.csv,352,Red Globe Üzüm kg,"99,00 TL",https://www.carrefoursa.com/red-globe-uzum-kg-p-30097100,-
carrefoursa.csv,353,Filiz Kuskus Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-kuskus-makarna-500-g-p-30097188,-
carrefoursa.csv,354,"Pepsi Kola Pet 2,5 L","78,90 TL",https://www.carrefoursa.com/pepsi-kola-pet-2-5-l-p-30095637,-
carrefoursa.csv,355,Nuhun Ankara Spaghetti Makarna 500 Gr,"32,50 TL",https://www.carrefoursa.com/nuhun-ankara-spaghetti-makarna-500-gr-p-30097680,-
carrefoursa.csv,356,Tikveşli %18 Yağlı Krema 200 Ml,"41,50 TL",https://www.carrefoursa.com/tikvesli-18-yagli-krema-200-ml-p-30306830?has-promotion,-
carrefoursa.csv,357,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371?has-promotion,-
carrefoursa.csv,358,Tikveşli Krema 200 Ml,"65,50 TL",https://www.carrefoursa.com/tikvesli-krema-200-ml-p-30065866?has-promotion,-
carrefoursa.csv,359,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624?has-promotion,-
carrefoursa.csv,360,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531?has-promotion,-
carrefoursa.csv,361,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532?has-promotion,-
carrefoursa.csv,362,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535?has-promotion,-
carrefoursa.csv,363,Carrefour Gönen Baldo Pirinç 1 Kg,"81,50 TL",https://www.carrefoursa.com/carrefour-gonen-baldo-pirinc-1-kg-p-30165819?has-promotion,-
carrefoursa.csv,364,Banvit Tabaklı Ciğer Kg,"57,50 TL",https://www.carrefoursa.com/banvit-tabakli-ciger-kg-p-30089745?has-promotion,-
carrefoursa.csv,365,Çilek kg,"199,00 TL",https://www.carrefoursa.com/cilek-kg-p-30043447?has-promotion,-
carrefoursa.csv,366,İçim Şef %35 Yağlı Krema 200 Ml,"59,50 TL",https://www.carrefoursa.com/icim-sef-35-yagli-krema-200-ml-p-30094126?has-promotion,-
carrefoursa.csv,367,Lezita Tabaklı But Izgara Derisiz Kg,"139,90 TL",https://www.carrefoursa.com/lezita-tabakli-but-izgara-derisiz-kg-p-30064285?has-promotion,-
carrefoursa.csv,368,Domestos Yoğun Kıvamlı Çamaşır Suyu Dağ Esintisi 750 ml,"69,95 TL",https://www.carrefoursa.com/domestos-yogun-kivamli-camasir-suyu-dag-esintisi-750-ml-p-30026681?has-promotion,-
carrefoursa.csv,369,Çipura 600-800 g,"379,00 TL",https://www.carrefoursa.com/cipura-600-800-g-p-30171460?has-promotion,-
carrefoursa.csv,370,Kokteyl Domates kg,"79,90 TL",https://www.carrefoursa.com/kokteyl-domates-kg-p-30088002?has-promotion,-
carrefoursa.csv,371,Çekirdeksiz Üzüm Kg,"99,00 TL",https://www.carrefoursa.com/cekirdeksiz-uzum-kg-p-30042272?has-promotion,-
carrefoursa.csv,372,"Carrefour Gönen Baldo Pirinç 2,5 Kg","195,00 TL",https://www.carrefoursa.com/carrefour-gonen-baldo-pirinc-2-5-kg-p-30165980?has-promotion,-
carrefoursa.csv,373,Filiz İnce Uzun Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-ince-uzun-makarna-500-g-p-30097205?has-promotion,-
carrefoursa.csv,374,Filiz Yüksük Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-yuksuk-makarna-500-g-p-30098002?has-promotion,-
carrefoursa.csv,375,Lezita Tabaklı Fileto Kg,"167,90 TL",https://www.carrefoursa.com/lezita-tabakli-fileto-kg-p-30064164?has-promotion,-
carrefoursa.csv,376,Banvit Poşetli Bütün Piliç Kg,"89,99 TL",https://www.carrefoursa.com/banvit-posetli-butun-pilic-kg-p-30089743?has-promotion,-
carrefoursa.csv,377,Pınar Süt 1 Litre,"68,90 TL",https://www.carrefoursa.com/pinar-sut-1-litre-p-30008788?has-promotion,-
carrefoursa.csv,378,Sleepy Sensitive Islak Mendil 90'Lı,"36,95 TL",https://www.carrefoursa.com/sleepy-sensitive-islak-mendil-90-li-p-30201788?has-promotion,-
carrefoursa.csv,379,"Nescafe 3'ü 1 Arada Sütlü & Köpüklü 10 X 17,4 G","74,90 TL",https://www.carrefoursa.com/nescafe-3-u-1-arada-sutlu-kopuklu-10-x-17-4-g-p-30115350?has-promotion,-
carrefoursa.csv,380,Carrefour Toz Şeker 5 Kg,"199,50 TL",https://www.carrefoursa.com/carrefour-toz-seker-5-kg-p-30113512?has-promotion,-
carrefoursa.csv,381,Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy,"109,90 TL",https://www.carrefoursa.com/carrefour-gezen-tavuk-yumurtasi-10-adet-m-boy-p-30248468?has-promotion,-
carrefoursa.csv,382,Domestos Çamaşır Suyu Çam Ferahlığı 3240 ml,"159,90 TL",https://www.carrefoursa.com/domestos-camasir-suyu-cam-ferahligi-3240-ml-p-30148011?has-promotion,-
carrefoursa.csv,383,Ceviz kg,"199,90 TL",https://www.carrefoursa.com/ceviz-kg-p-30026755?has-promotion,-
carrefoursa.csv,384,"Coca-Cola 1,5 L Pet","73,50 TL",https://www.carrefoursa.com/coca-cola-1-5-l-pet-p-30092312?has-promotion,-
carrefoursa.csv,385,İçim Yarım Yağlı Süt 1 Litre,"52,50 TL",https://www.carrefoursa.com/icim-yarim-yagli-sut-1-litre-p-30041046?has-promotion,-
carrefoursa.csv,386,Carrefour İyotlu Sofra Tuzu 750 G,"7,90 TL",https://www.carrefoursa.com/carrefour-iyotlu-sofra-tuzu-750-g-p-30284498?has-promotion,-
carrefoursa.csv,387,Marul Adet,"49,95 TL",https://www.carrefoursa.com/marul-adet-p-30012445?has-promotion,-
carrefoursa.csv,388,Dana Sote Kg,"859,90 TL",https://www.carrefoursa.com/dana-sote-kg-p-30054454?has-promotion,-
carrefoursa.csv,389,Filiz Fırın Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-firin-makarna-500-g-p-30082106?has-promotion,-
carrefoursa.csv,390,Carrefour Tam Yağlı Ayran 1500 Ml,"47,90 TL",https://www.carrefoursa.com/carrefour-tam-yagli-ayran-1500-ml-p-30369754?has-promotion,-
carrefoursa.csv,391,"Carrefour Tam Yağlı Yoğurt 1,5 Kg","76,90 TL",https://www.carrefoursa.com/carrefour-tam-yagli-yogurt-1-5-kg-p-30356414?has-promotion,-
carrefoursa.csv,392,Bal Kabağı Soyulmuş (1200-1700 gr),"89,90 TL",https://www.carrefoursa.com/bal-kabagi-soyulmus-1200-1700-gr--p-30021809?has-promotion,-
carrefoursa.csv,393,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624,-
carrefoursa.csv,394,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531,-
carrefoursa.csv,395,Hayat Su 5 Lt,"50,50 TL",https://www.carrefoursa.com/hayat-su-5-lt-p-30091535,-
carrefoursa.csv,396,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532,-
carrefoursa.csv,397,Hayat Su 1 Litre,"22,90 TL",https://www.carrefoursa.com/hayat-su-1-litre-p-30064853,-
carrefoursa.csv,398,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535,-
carrefoursa.csv,399,"Hayat Su 1,5 Lt","26,50 TL",https://www.carrefoursa.com/hayat-su-1-5-lt-p-30025705,-
carrefoursa.csv,400,Patates Kızartmalık File,"39,90 TL",https://www.carrefoursa.com/patates-kizartmalik-file-p-30281241,-
carrefoursa.csv,401,Hero Baby Karışık Meyveli,"49,95 TL",https://www.carrefoursa.com/hero-baby-karisik-meyveli-p-30088171,-
carrefoursa.csv,402,Ananas Adet,"119,95 TL",https://www.carrefoursa.com/ananas-adet-p-30009119,-
carrefoursa.csv,403,Hayat Su 0.5 Lt,"14,90 TL",https://www.carrefoursa.com/hayat-su-0-5-lt-p-30088496,-
carrefoursa.csv,404,Hayat Su Spor Kapak 75 Cl,"27,90 TL",https://www.carrefoursa.com/hayat-su-spor-kapak-75-cl-p-30020260,-
carrefoursa.csv,405,Selpak Havlu Dev Rulo Tekli,"42,90 TL",https://www.carrefoursa.com/selpak-havlu-dev-rulo-tekli-p-30383165,-
carrefoursa.csv,406,Kırmızı Turp kg,"44,95 TL",https://www.carrefoursa.com/kirmizi-turp-kg-p-30088596,-
carrefoursa.csv,407,Dana But Biftek Kg,"859,90 TL",https://www.carrefoursa.com/dana-but-biftek-kg-p-30054514,-
carrefoursa.csv,408,Teremyağ Paket Margarin 250 G,"44,90 TL",https://www.carrefoursa.com/teremyag-paket-margarin-250-g-p-30096718,-
carrefoursa.csv,409,İhe Tam Buğday Ekmek,"50,00 TL",https://www.carrefoursa.com/ihe-tam-bugday-ekmek-p-30053367,-
carrefoursa.csv,410,Banvit Kalçalı But Kg,"98,90 TL",https://www.carrefoursa.com/banvit-kalcali-but-kg-p-30082753,-
carrefoursa.csv,411,Ünal Klasik Beyaz Peynir Kg,"475,90 TL",https://www.carrefoursa.com/unal-klasik-beyaz-peynir-kg-p-30089111,-
carrefoursa.csv,412,Nutella Kakaolu Fındık Kreması 750 g,"272,50 TL",https://www.carrefoursa.com/nutella-kakaolu-findik-kremasi-750-g-p-30047778,-
carrefoursa.csv,413,"Carrefour Discount Su 0,33 Lt","4,25 TL",https://www.carrefoursa.com/carrefour-discount-su-0-33-lt-p-30267237,-
carrefoursa.csv,414,Dr. Oetker Hamur Kabartma Tozu 15'li,"33,25 TL",https://www.carrefoursa.com/dr-oetker-hamur-kabartma-tozu-15-li-p-30090781,-
carrefoursa.csv,415,Carrefour Kulak Temizleme Pamuğu 100'lü,"15,75 TL",https://www.carrefoursa.com/carrefour-kulak-temizleme-pamugu-100-lu-p-30222547,-
carrefoursa.csv,416,İçim Sade Uht Süt 1000 Ml,"62,90 TL",https://www.carrefoursa.com/icim-sade-uht-sut-1000-ml-p-30096708,-
carrefoursa.csv,417,Mantar 300 g,"64,90 TL",https://www.carrefoursa.com/mantar-300-g-p-30033731,-
carrefoursa.csv,418,Carrefour Çift Kat Kağıt Havlu 12'li,"134,90 TL",https://www.carrefoursa.com/carrefour-cift-kat-kagit-havlu-12-li-p-30389579,-
carrefoursa.csv,419,Lezita Taze Poşetli Bütün Piliç Kg,"86,90 TL",https://www.carrefoursa.com/lezita-taze-posetli-butun-pilic-kg-p-30064212,-
carrefoursa.csv,420,Eker Bidon Yoğurt 2000 Gr,"119,95 TL",https://www.carrefoursa.com/eker-bidon-yogurt-2000-gr-p-30069824,-
carrefoursa.csv,421,Carrefour Ton Balığı Konservesi 2x160 G,"118,50 TL",https://www.carrefoursa.com/carrefour-ton-baligi-konservesi-2x160-g-p-30129299,-
carrefoursa.csv,422,Carrefour Toz Şeker 3 Kg,"131,50 TL",https://www.carrefoursa.com/carrefour-toz-seker-3-kg-p-30113515,-
carrefoursa.csv,423,Coca-Cola Zero Sugar 1 L Pet,"54,00 TL",https://www.carrefoursa.com/coca-cola-zero-sugar-1-l-pet-p-30013800,-
carrefoursa.csv,424,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371,-
carrefoursa.csv,425,Eker Ayran 1 Litre,"45,95 TL",https://www.carrefoursa.com/eker-ayran-1-litre-p-30092601,-
carrefoursa.csv,426,Elma Starking Gurme,"119,90 TL",https://www.carrefoursa.com/elma-starking-gurme-p-30113647,-
carrefoursa.csv,427,Ayva Kg,"129,95 TL",https://www.carrefoursa.com/ayva-kg-p-30037594,-
carrefoursa.csv,428,Red Globe Üzüm kg,"99,00 TL",https://www.carrefoursa.com/red-globe-uzum-kg-p-30097100,-
carrefoursa.csv,429,Filiz Kuskus Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-kuskus-makarna-500-g-p-30097188,-
carrefoursa.csv,430,"Pepsi Kola Pet 2,5 L","78,90 TL",https://www.carrefoursa.com/pepsi-kola-pet-2-5-l-p-30095637,-
carrefoursa.csv,431,Nuhun Ankara Spaghetti Makarna 500 Gr,"32,50 TL",https://www.carrefoursa.com/nuhun-ankara-spaghetti-makarna-500-gr-p-30097680,-
carrefoursa.csv,432,Carrefour Hindi Salam 50 G,"18,50 TL",https://www.carrefoursa.com/carrefour-hindi-salam-50-g-p-30280212,-
carrefoursa.csv,433,Banvit Tabaklı Piliç Izgara Kanat Kg,"233,20 TL",https://www.carrefoursa.com/banvit-tabakli-pilic-izgara-kanat-kg-p-30098651,-
carrefoursa.csv,434,Dana Kıyma (%5-%7 Yağ) Kg,"943,90 TL",https://www.carrefoursa.com/dana-kiyma-5-7-yag-kg-p-30054472,-
carrefoursa.csv,435,Sana Tereyağ Lezzeti Paket Margarin 250 G,"39,90 TL",https://www.carrefoursa.com/sana-tereyag-lezzeti-paket-margarin-250-g-p-30091863,-
carrefoursa.csv,436,Balküpü Küp Şeker 1000 Gr,"54,95 TL",https://www.carrefoursa.com/balkupu-kup-seker-1000-gr-p-30100002,-
carrefoursa.csv,437,Fairy 1500 ml Sıvı Bulaşık Deterjanı Limon,"149,95 TL",https://www.carrefoursa.com/fairy-1500-ml-sivi-bulasik-deterjani-limon-p-30278597,-
carrefoursa.csv,438,İçim Laktozsuz Süt 200 Ml,"20,95 TL",https://www.carrefoursa.com/icim-laktozsuz-sut-200-ml-p-30161623,-
carrefoursa.csv,439,Enginar Soyulmuş 5'li,"149,90 TL",https://www.carrefoursa.com/enginar-soyulmus-5-li-p-30252223,-
carrefoursa.csv,440,Eker Kaymaklı Tava Yoğurt 1000 Gr,"94,50 TL",https://www.carrefoursa.com/eker-kaymakli-tava-yogurt-1000-gr-p-30190450,-
carrefoursa.csv,441,Gold Copy A4 80 Gr Fotokopi Kağıdı Paket,"129,99 TL",https://www.carrefoursa.com/gold-copy-a4-80-gr-fotokopi-kagidi-paket-p-30202934,-
carrefoursa.csv,442,İçim Doğal Kaymaksız Yoğurt 2000 Gr,"114,95 TL",https://www.carrefoursa.com/icim-dogal-kaymaksiz-yogurt-2000-gr-p-30221821,-
carrefoursa.csv,443,Dana Döş Sarma Kg,"719,90 TL",https://www.carrefoursa.com/dana-dos-sarma-kg-p-30054554,-
carrefoursa.csv,444,Ülker Çubuk Kraker 80 G,"9,90 TL",https://www.carrefoursa.com/ulker-cubuk-kraker-80-g-p-30311747,-
carrefoursa.csv,445,Crax Sade 40 g,"6,50 TL",https://www.carrefoursa.com/crax-sade-40-g-p-30098974,-
carrefoursa.csv,446,Billur İyotlu Sofra Tuzu 750 G,"34,90 TL",https://www.carrefoursa.com/billur-iyotlu-sofra-tuzu-750-g-p-30094288,-
carrefoursa.csv,447,Coca-Cola Zero Sugar 6X250 ml Kutu,"257,50 TL",https://www.carrefoursa.com/coca-cola-zero-sugar-6x250-ml-kutu-p-30217095,-
carrefoursa.csv,448,İhe Tost Ekmeği 670 G,"55,00 TL",https://www.carrefoursa.com/ihe-tost-ekmegi-670-g-p-30115522,-
carrefoursa.csv,449,Kuzu Gerdan Kg,"599,90 TL",https://www.carrefoursa.com/kuzu-gerdan-kg-p-30055428,-
carrefoursa.csv,450,Carrefour Islak Havlu 100'lü,"45,00 TL",https://www.carrefoursa.com/carrefour-islak-havlu-100-lu-p-30258362,-
carrefoursa.csv,451,Dr. Oetker Toz Puding Kakaolu 147 G,"36,72 TL",https://www.carrefoursa.com/dr-oetker-toz-puding-kakaolu-147-g-p-30098937,-
carrefoursa.csv,452,Edelmeister Alkolsüz Malt İçecek 500 ml,"75,00 TL",https://www.carrefoursa.com/edelmeister-alkolsuz-malt-icecek-500-ml-p-30222394,-
carrefoursa.csv,453,Levrek 400-600 g,"479,00 TL",https://www.carrefoursa.com/levrek-400-600-g-p-30171652,-
carrefoursa.csv,454,Nutella Kakaolu Fındık Kreması 400 g,"167,90 TL",https://www.carrefoursa.com/nutella-kakaolu-findik-kremasi-400-g-p-30078021,-
carrefoursa.csv,455,Carrefour Labne Peynir 300 Gr,"67,90 TL",https://www.carrefoursa.com/carrefour-labne-peynir-300-gr-p-30283763,-
carrefoursa.csv,456,Carrefour Gezen Tavuk Yumurtası 15'li M Boy,"162,50 TL",https://www.carrefoursa.com/carrefour-gezen-tavuk-yumurtasi-15-li-m-boy-p-30282437,-
carrefoursa.csv,457,Semizotu Adet,"79,90 TL",https://www.carrefoursa.com/semizotu-adet-p-30019936,-
carrefoursa.csv,458,Mandalina Satsuma Kg,"29,90 TL",https://www.carrefoursa.com/mandalina-satsuma-kg-p-30029788,-
carrefoursa.csv,459,Kotex Regl Gece Külodu 2'li,"89,95 TL",https://www.carrefoursa.com/kotex-regl-gece-kulodu-2-li-p-30305581,-
carrefoursa.csv,460,Söke Un 5 Kg,"199,90 TL",https://www.carrefoursa.com/soke-un-5-kg-p-30143705,-
carrefoursa.csv,461,Reis Gönen Baldo Pirinç 1 Kg,"159,95 TL",https://www.carrefoursa.com/reis-gonen-baldo-pirinc-1-kg-p-30059835,-
carrefoursa.csv,462,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371?has-promotion,-
carrefoursa.csv,463,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624?has-promotion,-
carrefoursa.csv,464,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531?has-promotion,-
carrefoursa.csv,465,Hayat Su 5 Lt,"50,50 TL",https://www.carrefoursa.com/hayat-su-5-lt-p-30091535?has-promotion,-
carrefoursa.csv,466,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532?has-promotion,-
carrefoursa.csv,467,Hayat Su 1 Litre,"22,90 TL",https://www.carrefoursa.com/hayat-su-1-litre-p-30064853?has-promotion,-
carrefoursa.csv,468,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535?has-promotion,-
carrefoursa.csv,469,Patates Kızartmalık File,"39,90 TL",https://www.carrefoursa.com/patates-kizartmalik-file-p-30281241?has-promotion,-
carrefoursa.csv,470,Hero Baby Karışık Meyveli,"49,95 TL",https://www.carrefoursa.com/hero-baby-karisik-meyveli-p-30088171?has-promotion,-
carrefoursa.csv,471,Ananas Adet,"119,95 TL",https://www.carrefoursa.com/ananas-adet-p-30009119?has-promotion,-
carrefoursa.csv,472,"Hayat Su 1,5 Lt","26,50 TL",https://www.carrefoursa.com/hayat-su-1-5-lt-p-30025705?has-promotion,-
carrefoursa.csv,473,Hayat Su 0.5 Lt,"14,90 TL",https://www.carrefoursa.com/hayat-su-0-5-lt-p-30088496?has-promotion,-
carrefoursa.csv,474,Selpak Havlu Dev Rulo Tekli,"42,90 TL",https://www.carrefoursa.com/selpak-havlu-dev-rulo-tekli-p-30383165?has-promotion,-
carrefoursa.csv,475,Kırmızı Turp kg,"44,95 TL",https://www.carrefoursa.com/kirmizi-turp-kg-p-30088596?has-promotion,-
carrefoursa.csv,476,Dana But Biftek Kg,"859,90 TL",https://www.carrefoursa.com/dana-but-biftek-kg-p-30054514?has-promotion,-
carrefoursa.csv,477,Hayat Su Spor Kapak 75 Cl,"27,90 TL",https://www.carrefoursa.com/hayat-su-spor-kapak-75-cl-p-30020260?has-promotion,-
carrefoursa.csv,478,Teremyağ Paket Margarin 250 G,"44,90 TL",https://www.carrefoursa.com/teremyag-paket-margarin-250-g-p-30096718?has-promotion,-
